4700,0f5278e9,Eastern Emeralds,quickspin,https://ocbslots.s3.amazonaws.com/140x140/eastern-emeralds.jpg
4709,8e22f28c,Extra Wild,merkur,https://ocbslots.s3.amazonaws.com/140x140/extra-wild.jpg
4710,7207f36b,Eye of Ra,amatic,https://ocbslots.s3.amazonaws.com/140x140/eye-of-ra.jpg
4715,66dbade0,Fenix Play,wazdan,https://ocbslots.s3.amazonaws.com/140x140/fenix-play.jpg
4716,66dbae20,Fenix Play 27,wazdan,https://ocbslots.s3.amazonaws.com/140x140/fenix-play-27.jpg
4720,84fc1f0d,Fire Opals,igt,https://ocbslots.s3.amazonaws.com/140x140/fire-opals.jpg
4731,36e49293,Fortune Spells,egt,https://ocbslots.s3.amazonaws.com/140x140/fortune-spells.jpg
4732,aec5dce3,FortuneTeller,netent,https://ocbslots.s3.amazonaws.com/140x140/fortuneteller.jpg
4745,ab0e6004,Game of Thrones,microgaming,https://ocbslots.s3.amazonaws.com/140x140/game-of-thrones.jpg
4746,69b53af3,Game of Thrones 243 Ways,microgaming,https://ocbslots.s3.amazonaws.com/140x140/game-of-thrones-243-ways.jpg
4749,67156fa8,Garden Party,igt,https://ocbslots.s3.amazonaws.com/140x140/garden-party.jpg
4759,9cccb902,Gold Cup,merkur,https://ocbslots.s3.amazonaws.com/140x140/gold-cup.jpg
4761,487290ee,Golden Book,amatic,https://ocbslots.s3.amazonaws.com/140x140/golden-book.jpg
4762,53875b6f,Golden Gate,merkur,https://ocbslots.s3.amazonaws.com/140x140/golden-gate.jpg
4764,5655dc77,Golden Sphinx,wazdan,https://ocbslots.s3.amazonaws.com/140x140/golden-sphinx.jpg
4775,c5eba010,Gryphons Gold classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/gryphons-gold-classic.jpg
4776,bf882e0f,Gryphon`s Gold Deluxe,greentube,https://ocbslots.s3.amazonaws.com/140x140/gryphons-gold-deluxe.jpg
4784,31b7a73e,Hidden Valley 2,quickspin,https://ocbslots.s3.amazonaws.com/140x140/hidden-valley-2.jpg
4785,f855f841,Highlander,microgaming,https://ocbslots.s3.amazonaws.com/140x140/highlander.jpg
4786,b108feaf,Highschool Manga,wazdan,https://ocbslots.s3.amazonaws.com/140x140/highschool-manga.jpg
4790,68e09f65,Hot 777,wazdan,https://ocbslots.s3.amazonaws.com/140x140/hot-777.jpg
4792,6533b20f,Hot City,netent,https://ocbslots.s3.amazonaws.com/140x140/hot-city.jpg
4801,8bd24418,Huangdi Yellow Emperor,microgaming,https://ocbslots.s3.amazonaws.com/140x140/huangdi-yellow-emperor.jpg
4802,66dbaf10,Hungry Shark,wazdan,https://ocbslots.s3.amazonaws.com/140x140/hungry-shark.jpg
4803,a0c90381,Hypno Hippo,greentube,https://ocbslots.s3.amazonaws.com/140x140/hypno-hippo.jpg
4805,bf793241,Illuminous,quickspin,https://ocbslots.s3.amazonaws.com/140x140/illuminous.jpg
4810,78321119,Isis,microgaming,https://ocbslots.s3.amazonaws.com/140x140/isis.jpg
4818,a9cc80a6,Jackpot Builders,wazdan,https://ocbslots.s3.amazonaws.com/140x140/jackpot-builders.jpg
4822,81c61f08,Jewels of the Sea,greentube,https://ocbslots.s3.amazonaws.com/140x140/jewels-of-the-sea.jpg
4829,ed19ab2d,Joker Strike,quickspin,https://ocbslots.s3.amazonaws.com/140x140/joker-strike.jpg
4831,35abdccb,Jungle Games,netent,https://ocbslots.s3.amazonaws.com/140x140/jungle-games.jpg
4836,c9a04262,Justice League,playtech,https://ocbslots.s3.amazonaws.com/140x140/justice-league.jpg
4842,82e471a9,Kings of Cash,microgaming,https://ocbslots.s3.amazonaws.com/140x140/kings-of-cash.jpg
4850,790d3386,Life of Riches,microgaming,https://ocbslots.s3.amazonaws.com/140x140/life-of-riches.jpg
4851,fdcb603f,Life of Riches,microgaming,https://ocbslots.s3.amazonaws.com/140x140/life-of-riches.jpg
4859,45b1cf25,Lovely Lady,amatic,https://ocbslots.s3.amazonaws.com/140x140/lovely-lady.jpg
4863,441d5980,Lucky Bells,amatic,https://ocbslots.s3.amazonaws.com/140x140/lucky-bells.jpg
4865,66dbafd0,Lucky Fortune,wazdan,https://ocbslots.s3.amazonaws.com/140x140/lucky-fortune.jpg
4872,172b803c,Lucky Queen,wazdan,https://ocbslots.s3.amazonaws.com/140x140/lucky-queen.jpg
4878,bc23f0de,Magic Fruits,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-fruits.jpg
4879,66dbb040,Magic Fruits 27,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-fruits-27.jpg
4880,63704f89,Magic Fruits 81,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-fruits-81.jpg
4881,66dbb0c0,Magic Hot,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-hot.jpg
4886,66dbb140,Magic of the Ring,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-of-the-ring.jpg
4890,16b8c70d,Magic Target,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-target.jpg
4891,66dbb1b0,Magic Target Deluxe,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-target-deluxe.jpg
