5260,21a59a6e,Eye of Ra,amatic,https://ocbslots.s3.amazonaws.com/140x140/eye-of-ra.jpg
5265,fa72177a,Fenix Play,wazdan,https://ocbslots.s3.amazonaws.com/140x140/fenix-play.jpg
5266,3db2f76a,Fenix Play 27,wazdan,https://ocbslots.s3.amazonaws.com/140x140/fenix-play-27.jpg
5279,9a32d0b9,Fortune Spells,egt,https://ocbslots.s3.amazonaws.com/140x140/fortune-spells.jpg
5290,3d62d120,Game of Thrones,microgaming,https://ocbslots.s3.amazonaws.com/140x140/game-of-thrones.jpg
5291,2a8b0caa,Game of Thrones 243 Ways,microgaming,https://ocbslots.s3.amazonaws.com/140x140/game-of-thrones-243-ways.jpg
5295,9199b8dc,Genies Touch,quickspin,https://ocbslots.s3.amazonaws.com/140x140/genies-touch.jpg
5301,400b6be6,Gold Cup,merkur,https://ocbslots.s3.amazonaws.com/140x140/gold-cup.jpg
5303,4754feed,Golden Book,amatic,https://ocbslots.s3.amazonaws.com/140x140/golden-book.jpg
5304,db2098cb,Golden Gate,merkur,https://ocbslots.s3.amazonaws.com/140x140/golden-gate.jpg
5306,66dbae60,Golden Sphinx,wazdan,https://ocbslots.s3.amazonaws.com/140x140/golden-sphinx.jpg
5312,51ac7e54,Gryphons Gold classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/gryphons-gold-classic.jpg
5313,382c91ea,Gryphon`s Gold Deluxe,greentube,https://ocbslots.s3.amazonaws.com/140x140/gryphons-gold-deluxe.jpg
5320,39b8873f,Hidden Valley 2,quickspin,https://ocbslots.s3.amazonaws.com/140x140/hidden-valley-2.jpg
5321,26e6d746,Highlander,microgaming,https://ocbslots.s3.amazonaws.com/140x140/highlander.jpg
5322,aaecd271,Highschool Manga,wazdan,https://ocbslots.s3.amazonaws.com/140x140/highschool-manga.jpg
5325,0d1d54e0,Hot 777,wazdan,https://ocbslots.s3.amazonaws.com/140x140/hot-777.jpg
5335,87804662,Huangdi Yellow Emperor,microgaming,https://ocbslots.s3.amazonaws.com/140x140/huangdi-yellow-emperor.jpg
